"API NUMBER","WELL NAME","WELL NUMBER",OPERATOR,STATE,COUNTY,"NUMBER OF DAYS ONLINE","CO2, MSCF","SULFUR, LONG TONS","PRODUCTION DATE","OIL, BARRELS","GAS, MSCF","WATER, BARRELS","PRODUCING UNIT NAME"
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2011-01-01,0,135,,Edmiston
"=""35037275630000""",Darin,1,"C & C Productions Llc",OK,Creek,,,,2011-10-01,0,124,,Darin
"=""35037275630000""",Darin,1,"C & C Productions Llc",OK,Creek,,,,2011-09-01,0,115,,Darin
"=""35037275630000""",Darin,1,"C & C Productions Llc",OK,Creek,,,,2011-07-01,0,125,,Darin
"=""35037275630000""",Darin,1,"C & C Productions Llc",OK,Creek,,,,2011-06-01,0,120,,Darin
"=""35037274300000""",Tiger,1,"Egret Operating Company",OK,Creek,,,,2011-02-01,0,836,,Tiger
"=""35037274300000""",Tiger,1,"Egret Operating Company",OK,Creek,,,,2011-01-01,0,523,,Tiger
"=""35037275160000""",Hall,2,"Xanadu Exploration Company",OK,Creek,,,,2011-09-01,0,156,,Hall
"=""35037275160000""",Hall,2,"Xanadu Exploration Company",OK,Creek,,,,2011-06-01,0,6,,Hall
"=""35037281970000""",Roka,3,"Firey Oil Company",OK,Creek,,,,2011-10-01,0,0,,Roka
"=""35037281970000""",Roka,3,"Firey Oil Company",OK,Creek,,,,2011-08-01,0,0,,Roka
"=""35037281970000""",Roka,3,"Firey Oil Company",OK,Creek,,,,2011-07-01,0,0,,Roka
"=""35037281970000""",Roka,3,"Firey Oil Company",OK,Creek,,,,2011-01-01,0,0,,Roka
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,2011-07-01,0,0,,Eagle
"=""35037281990000""",Eagle,12-1,"Centrex Operating Company",OK,Creek,,,,2011-03-01,0,0,,Eagle
"=""35037281190001""",Eagle,1-1,"Centrex Operating Company",OK,Creek,,,,2011-10-01,0,117,,Eagle
"=""35037277910000""",Krebs,1,"Circle K Oil & Gas Inc",OK,Creek,,,,2011-06-01,0,105,,Krebs
"=""35037277910000""",Krebs,1,"Circle K Oil & Gas Inc",OK,Creek,,,,2011-04-01,0,281,,Krebs
"=""35037277400000""","Iron Mountain",2,"Javelin Energy Llc",OK,Creek,,,,2011-11-01,0,513,,"Iron Mountain"
"=""35037277400000""","Iron Mountain",2,"Javelin Energy Llc",OK,Creek,,,,2011-04-01,0,751,,"Iron Mountain"
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2011-09-01,0,187,,English
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2011-07-01,0,200,,English
"=""35037268450000""",English,3,"Selco Oil And Gas Inc",OK,Creek,,,,2011-03-01,0,786,,English
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2011-11-01,0,85,,Travis
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2011-06-01,0,121,,Travis
"=""35037265620000""",Travis,1-a,"Marjo Operating Mid-continent Llc",OK,Creek,,,,2011-03-01,0,94,,Travis
"=""35037268010000""","A O C",1,"Reserve Management Inc",OK,Creek,,,,2011-03-01,0,369,,"A O C"
"=""35037252040000""",Brightwell,1-11,"Baja Oil & Gas Company",OK,Creek,,,,2011-08-01,0,0,,Brightwell
"=""35037252440000""",Vickery,1-a,"3 Bc Co Inc",OK,Creek,,,,2011-11-01,0,815,,Vickery
"=""35037252440000""",Vickery,1-a,"3 Bc Co Inc",OK,Creek,,,,2011-10-01,0,877,,Vickery
"=""35037252440000""",Vickery,1-a,"3 Bc Co Inc",OK,Creek,,,,2011-09-01,0,902,,Vickery
"=""35037231520000""",Guinn,1,"B & D Oil & Gas Llc",OK,Creek,,,,2011-05-01,0,297,,Guinn
"=""35037232930000""","Woodrow Childers",C-1,"Earlsboro Energies Corporation",OK,Creek,,,,2011-01-01,0,27,,"Woodrow Childers"
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,2011-11-01,0,249,,Hendricks
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,2011-09-01,0,328,,Hendricks
"=""35037235280000""",Hendricks,1,"Dixon Clint A",OK,Creek,,,,2011-04-01,0,327,,Hendricks
"=""35037235400000""","Woodrow Childers",D-1,"Earlsboro Energies Corporation",OK,Creek,,,,2011-04-01,0,156,,"Woodrow Childers"
"=""35037236470000""","Woodrow Childers ""e""",1,"Enervest Operating Llc",OK,Creek,,,,2011-12-01,0,177,,"Woodrow Childers ""e"""
"=""35037236470000""","Woodrow Childers ""e""",1,"Enervest Operating Llc",OK,Creek,,,,2011-09-01,0,206,,"Woodrow Childers ""e"""
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2011-07-01,0,372,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2011-06-01,0,55,,"Woodrow Childers"
"=""35037236490000""","Woodrow Childers",F-1,"Earlsboro Energies Corporation",OK,Creek,,,,2011-04-01,0,5,,"Woodrow Childers"
"=""35037238060000""","Iron Post",2,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2011-07-01,0,31,,"Iron Post"
"=""35037238990001""","Rence (phillips)",2,"Xanadu Exploration Company",OK,Creek,,,,2011-12-01,0,375,,"Rence (phillips)"
"=""35037238990001""","Rence (phillips)",2,"Xanadu Exploration Company",OK,Creek,,,,2011-11-01,0,442,,"Rence (phillips)"
"=""35037238990001""","Rence (phillips)",2,"Xanadu Exploration Company",OK,Creek,,,,2011-08-01,0,1220,,"Rence (phillips)"
"=""35037238990001""","Rence (phillips)",2,"Xanadu Exploration Company",OK,Creek,,,,2011-05-01,0,300,,"Rence (phillips)"
"=""35037223880000""","Hoppys Lil Brother",1,"Krumme Oil Company Llp",OK,Creek,,,,2011-10-01,0,346,,"Hoppys Lil Brother"
"=""35037223880000""","Hoppys Lil Brother",1,"Krumme Oil Company Llp",OK,Creek,,,,2011-08-01,0,382,,"Hoppys Lil Brother"
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2011-09-01,0,257,,Whitmore
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2011-03-01,0,973,,Whitmore
"=""35037217930000""",Warnock,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-11-01,0,435,,Warnock
"=""35037217930000""",Warnock,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-08-01,0,391,,Warnock
"=""35037218220000""",Hurd,1,"P & H Oil & Gas Inc",OK,Creek,,,,2011-11-01,0,388,,Hurd
"=""35037218220000""",Hurd,1,"P & H Oil & Gas Inc",OK,Creek,,,,2011-07-01,0,4,,Hurd
"=""35037218220000""",Hurd,1,"P & H Oil & Gas Inc",OK,Creek,,,,2011-03-01,0,4348,,Hurd
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2011-12-01,0,231,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2011-09-01,0,251,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2011-06-01,0,245,,Calder
"=""35037220030000""",Calder,1,"Egret Operating Company",OK,Creek,,,,2011-05-01,0,188,,Calder
"=""35037217210000""",Coleman,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-01-01,0,206,,Coleman
"=""35037222230001""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-11-01,0,398,,Wallace
"=""35037222230001""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-10-01,0,366,,Wallace
"=""35037222230001""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-05-01,0,450,,Wallace
"=""35037222230001""",Wallace,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-02-01,0,357,,Wallace
"=""35037218530000""",Shamas,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-06-01,0,605,,Shamas
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2011-12-01,0,1153,,Adams
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2011-11-01,0,1215,,Adams
"=""35037220160000""",Adams,1,"P & H Oil & Gas Inc",OK,Creek,,,,2011-06-01,0,1071,,Adams
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2011-05-01,0,0,,"Ranch 1 (sellers"
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2011-03-01,0,0,,"Ranch 1 (sellers"
"=""35037226700000""",Williams-fox,1,"Shelton Dempsey L",OK,Creek,,,,2011-08-01,0,845,,Williams-fox
"=""35037226700000""",Williams-fox,1,"Shelton Dempsey L",OK,Creek,,,,2011-06-01,0,672,,Williams-fox
"=""35037226700000""",Williams-fox,1,"Shelton Dempsey L",OK,Creek,,,,2011-02-01,0,746,,Williams-fox
"=""35037244910000""",Harrison,5,"Inland Oil Corporation",OK,Creek,,,,2011-04-01,0,400,,Harrison
"=""35037245440000""",Phillip-evans,3,"Hott Monty L Production Corp",OK,Creek,,,,2011-03-01,0,544,,Phillip-evans
"=""35037248460000""","Iron Post-side Door",1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2011-10-01,0,28,,"Iron Post-side Door"
"=""35037248460000""","Iron Post-side Door",1,"Iron Post Oil & Gas Co Inc",OK,Creek,,,,2011-09-01,0,71,,"Iron Post-side Door"
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2011-09-01,0,216,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2011-02-01,0,391,,Sontag
"=""35037209640000""",Sontag,1,"Little River Energy Company",OK,Creek,,,,2011-01-01,0,212,,Sontag
"=""35037286520000""",Chapman,1-34,"Little River Energy Company",OK,Creek,,,,2011-11-01,0,59,,Chapman
"=""35037286520000""",Chapman,1-34,"Little River Energy Company",OK,Creek,,,,2011-08-01,0,93,,Chapman
"=""35037286570000""","Wilkie Taylor",1-7,"Huntington Energy Llc",OK,Creek,,,,2011-07-01,0,127,,"Wilkie Taylor"
"=""35037286570000""","Wilkie Taylor",1-7,"Huntington Energy Llc",OK,Creek,,,,2011-05-01,0,98,,"Wilkie Taylor"
"=""35037286570000""","Wilkie Taylor",1-7,"Huntington Energy Llc",OK,Creek,,,,2011-04-01,0,98,,"Wilkie Taylor"
"=""35037286570000""","Wilkie Taylor",1-7,"Huntington Energy Llc",OK,Creek,,,,2011-02-01,0,179,,"Wilkie Taylor"
"=""35037286580002""",Newton,1-5,"Jec Operating Llc",OK,Creek,,,,2011-11-01,0,711,,Newton
"=""35037286580002""",Newton,1-5,"Jec Operating Llc",OK,Creek,,,,2011-09-01,0,724,,Newton
"=""35037286580002""",Newton,1-5,"Jec Operating Llc",OK,Creek,,,,2011-07-01,0,769,,Newton
"=""35037286770002""",Vickrey,1,"Huntington Energy Llc",OK,Creek,,,,2011-09-01,0,1155,,Vickrey
"=""35037286770002""",Vickrey,1,"Huntington Energy Llc",OK,Creek,,,,2011-04-01,0,1066,,Vickrey
"=""35037286800001""",Cantrell,1-8,"Huntington Energy Llc",OK,Creek,,,,2011-09-01,0,554,,Cantrell
"=""35037286800001""",Cantrell,1-8,"Huntington Energy Llc",OK,Creek,,,,2011-08-01,0,555,,Cantrell
"=""35037286800001""",Cantrell,1-8,"Huntington Energy Llc",OK,Creek,,,,2011-02-01,0,500,,Cantrell
"=""35037286810000""","Stroud Prue Sand Unit Tr 3 (cantrell 1-4)",9,"Rover Operating Llc",OK,Creek,,,,2011-06-01,0,0,,"Stroud Prue Sand Unit Tr 3 (cantrell 1-4)"
"=""35037286810000""","Stroud Prue Sand Unit Tr 3 (cantrell 1-4)",9,"Rover Operating Llc",OK,Creek,,,,2011-03-01,0,0,,"Stroud Prue Sand Unit Tr 3 (cantrell 1-4)"
"=""35037286880001""",Pearman,1,"Huntington Energy Llc",OK,Creek,,,,2011-05-01,0,0,,Pearman
"=""35037286880001""",Pearman,1,"Huntington Energy Llc",OK,Creek,,,,2011-03-01,0,0,,Pearman
"=""35037286880001""",Pearman,1,"Huntington Energy Llc",OK,Creek,,,,2011-02-01,0,0,,Pearman
"=""35037286880001""",Pearman,1,"Huntington Energy Llc",OK,Creek,,,,2011-01-01,0,0,,Pearman
"=""35037285670001""",Clyde,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2011-12-01,0,438,,Clyde
"=""35037285670001""",Clyde,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2011-11-01,0,392,,Clyde
"=""35037285670001""",Clyde,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2011-10-01,0,424,,Clyde
"=""35037285670001""",Clyde,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2011-07-01,0,420,,Clyde
"=""35037286040000""","Stroud Prue Sand Unit Tr 14(webb 1-8)",8,"Rover Operating Llc",OK,Creek,,,,2011-10-01,0,0,,"Stroud Prue Sand Unit Tr 14(webb 1-8)"
"=""35037286040000""","Stroud Prue Sand Unit Tr 14(webb 1-8)",8,"Rover Operating Llc",OK,Creek,,,,2011-05-01,0,146,,"Stroud Prue Sand Unit Tr 14(webb 1-8)"
"=""35037286040000""","Stroud Prue Sand Unit Tr 14(webb 1-8)",8,"Rover Operating Llc",OK,Creek,,,,2011-02-01,0,204,,"Stroud Prue Sand Unit Tr 14(webb 1-8)"
"=""35037286380000""",Parker,2,"Circle K Oil & Gas Inc",OK,Creek,,,,2011-10-01,0,640,,Parker
"=""35037286380000""",Parker,2,"Circle K Oil & Gas Inc",OK,Creek,,,,2011-09-01,0,486,,Parker
"=""35037286380000""",Parker,2,"Circle K Oil & Gas Inc",OK,Creek,,,,2011-06-01,0,508,,Parker
"=""35037285490000""",Hutchings,1,"Withrow Oil Company Inc",OK,Creek,,,,2011-05-01,0,173,,Hutchings
"=""35037285580000""",Bryson,1-9,"Nordstrand Engineering Inc",OK,Creek,,,,2011-06-01,0,320,,Bryson
"=""35037285170000""","Lost Indian",7,"Eig Petroleum Llc",OK,Creek,,,,2011-07-01,0,74,,"Lost Indian"
"=""35037285170000""","Lost Indian",7,"Eig Petroleum Llc",OK,Creek,,,,2011-05-01,0,101,,"Lost Indian"
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,2011-07-01,0,350,,Allen
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,2011-02-01,0,202,,Allen
"=""35037006630000""",Allen,1,"Centrex Operating Company",OK,Creek,,,,2011-01-01,0,285,,Allen
"=""35037017640001""","Hoppy Toad (leverett 32)",1,"Krumme Oil Company Llp",OK,Creek,,,,2011-10-01,0,459,,"Hoppy Toad (leverett 32)"
"=""35037017640001""","Hoppy Toad (leverett 32)",1,"Krumme Oil Company Llp",OK,Creek,,,,2011-03-01,0,454,,"Hoppy Toad (leverett 32)"
"=""35037002900001""",Darnell,1,"Withrow Oil Company Inc",OK,Creek,,,,2011-08-01,0,49,,Darnell
"=""35037002900001""",Darnell,1,"Withrow Oil Company Inc",OK,Creek,,,,2011-07-01,0,36,,Darnell
"=""35037002900001""",Darnell,1,"Withrow Oil Company Inc",OK,Creek,,,,2011-02-01,0,17,,Darnell
"=""35037020890000""",Kimble-bee,1,"Waelder Oil And Gas Inc",OK,Creek,,,,2011-08-01,0,45,,Kimble-bee
"=""35037042170001""",Chain,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-12-01,0,289,,Chain
"=""35037042170001""",Chain,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-03-01,0,321,,Chain
"=""35037042170001""",Chain,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-02-01,0,260,,Chain
"=""35037042170001""",Chain,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-01-01,0,316,,Chain
"=""35037037520000""","Castle J B",2,"Ventura Energy Services Llc",OK,Creek,,,,2011-07-01,0,66,,"Castle J B"
"=""35037037520000""","Castle J B",2,"Ventura Energy Services Llc",OK,Creek,,,,2011-05-01,0,66,,"Castle J B"
"=""35037034960000""",Sneed,1,"Tat Inc",OK,Creek,,,,2011-05-01,0,131,,Sneed
"=""35037034960000""",Sneed,1,"Tat Inc",OK,Creek,,,,2011-03-01,0,489,,Sneed
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2011-12-01,0,885,,"Owens C E"
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2011-11-01,0,729,,"Owens C E"
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2011-10-01,0,1298,,"Owens C E"
"=""35037037470000""","Owens C E",3,"Ventura Energy Services Llc",OK,Creek,,,,2011-06-01,0,854,,"Owens C E"
"=""35037037490000""","Owens C E",1,"Ventura Energy Services Llc",OK,Creek,,,,2011-09-01,0,951,,"Owens C E"
"=""35037037490000""","Owens C E",1,"Ventura Energy Services Llc",OK,Creek,,,,2011-02-01,0,0,,"Owens C E"
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,2011-12-01,0,119,,Bond
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,2011-10-01,0,110,,Bond
"=""35081215890000""",Bond,13-1,"Palm Operating Llc",OK,Creek,,,,2011-09-01,0,19,,Bond
"=""35037600130000""",Ford,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-11-01,0,295,,Ford
"=""35037600130000""",Ford,1,"Krumme Oil Company Llp",OK,Creek,,,,2011-06-01,0,276,,Ford
"=""35037231500001""",Anthis,1-e,"James Johnny",OK,Creek,,,,2011-03-01,0,574,,Anthis
"=""35037272940001""",Warrick,1,"Lackey Danny",OK,Creek,,,,2011-10-01,0,210,,Warrick
"=""35037272940001""",Warrick,1,"Lackey Danny",OK,Creek,,,,2011-01-01,0,29,,Warrick
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2011-12-01,0,147,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2011-11-01,0,126,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2011-08-01,0,139,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2011-05-01,0,134,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2011-04-01,0,1143,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2011-03-01,0,576,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2011-01-01,0,150,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2011-09-01,0,114,,Inman
"=""35037220000000""",Inman,1,"Inman Vineta Mame",OK,Creek,,,,2011-07-01,0,130,,Inman
"=""35037231500001""",Anthis,1-e,"James Johnny",OK,Creek,,,,2011-07-01,0,738,,Anthis
"=""35037231500001""",Anthis,1-e,"James Johnny",OK,Creek,,,,2011-02-01,0,489,,Anthis
"=""35037272940001""",Warrick,1,"Lackey Danny",OK,Creek,,,,2011-03-01,0,0,,Warrick
"=""35037003600001""",Lacey,1,"R & D Oil & Gas",OK,Creek,,,,2011-12-01,0,1408,,Lacey
"=""35037003600001""",Lacey,1,"R & D Oil & Gas",OK,Creek,,,,2011-10-01,0,1155,,Lacey
"=""35037003600001""",Lacey,1,"R & D Oil & Gas",OK,Creek,,,,2011-09-01,0,1123,,Lacey
"=""35037003600001""",Lacey,1,"R & D Oil & Gas",OK,Creek,,,,2011-04-01,0,1150,,Lacey
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2011-11-01,0,117,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2011-10-01,0,146,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2011-08-01,0,157,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2011-06-01,0,150,,Edmiston
"=""35037276620000""",Edmiston,2,"Egret Operating Company",OK,Creek,,,,2011-05-01,0,132,,Edmiston
"=""35037279200000""",Corbin,1-17,"Pekrul Gerald Max",OK,Creek,,,,2011-09-01,0,0,,Corbin
"=""35037279200000""",Corbin,1-17,"Pekrul Gerald Max",OK,Creek,,,,2011-05-01,0,72,,Corbin
"=""35037279200000""",Corbin,1-17,"Pekrul Gerald Max",OK,Creek,,,,2011-02-01,0,69,,Corbin
"=""35037277910000""",Krebs,1,"Circle K Oil & Gas Inc",OK,Creek,,,,2011-08-01,0,9,,Krebs
"=""35037277910000""",Krebs,1,"Circle K Oil & Gas Inc",OK,Creek,,,,2011-02-01,0,189,,Krebs
"=""35037277910000""",Krebs,1,"Circle K Oil & Gas Inc",OK,Creek,,,,2011-01-01,0,69,,Krebs
"=""35037277400000""","Iron Mountain",2,"Javelin Energy Llc",OK,Creek,,,,2011-12-01,0,118,,"Iron Mountain"
"=""35037277400000""","Iron Mountain",2,"Javelin Energy Llc",OK,Creek,,,,2011-08-01,0,719,,"Iron Mountain"
"=""35037285110000""",Cobb,3-7,"Dixon Clint A",OK,Creek,,,,2011-10-01,0,447,,Cobb
"=""35037284690000""",Gressett,7,"Withrow Oil Company Inc",OK,Creek,,,,2011-11-01,0,74,,Gressett
"=""35037284690000""",Gressett,7,"Withrow Oil Company Inc",OK,Creek,,,,2011-09-01,0,144,,Gressett
"=""35037284690000""",Gressett,7,"Withrow Oil Company Inc",OK,Creek,,,,2011-05-01,0,91,,Gressett
"=""35037284690000""",Gressett,7,"Withrow Oil Company Inc",OK,Creek,,,,2011-04-01,0,126,,Gressett
"=""35037283930001""",Creek,1,"Petrojen Production Company Inc",OK,Creek,,,,2011-02-01,0,0,,Creek
"=""35037284390000""",Sellers,1,"United Energy & Exploration Llc",OK,Creek,,,,2011-11-01,0,0,,Sellers
"=""35037284390000""",Sellers,1,"United Energy & Exploration Llc",OK,Creek,,,,2011-05-01,0,1718,,Sellers
"=""35037284390000""",Sellers,1,"United Energy & Exploration Llc",OK,Creek,,,,2011-02-01,0,2319,,Sellers
"=""35037284810001""","Deer Creek",1,"Flying M Petroleum Llc",OK,Creek,,,,2011-12-01,0,116,,"Deer Creek"
"=""35037284810001""","Deer Creek",1,"Flying M Petroleum Llc",OK,Creek,,,,2011-11-01,0,168,,"Deer Creek"
"=""35037284810001""","Deer Creek",1,"Flying M Petroleum Llc",OK,Creek,,,,2011-10-01,0,190,,"Deer Creek"
"=""35037284810001""","Deer Creek",1,"Flying M Petroleum Llc",OK,Creek,,,,2011-07-01,0,126,,"Deer Creek"
"=""35037283390000""",Sinclair,6,"United Energy & Exploration Llc",OK,Creek,,,,2011-10-01,0,2579,,Sinclair
"=""35037283390000""",Sinclair,6,"United Energy & Exploration Llc",OK,Creek,,,,2011-09-01,0,2557,,Sinclair
"=""35037283390000""",Sinclair,6,"United Energy & Exploration Llc",OK,Creek,,,,2011-04-01,0,6687,,Sinclair
"=""35037283470000""","Lost Indian",2,"Eig Petroleum Llc",OK,Creek,,,,2011-05-01,0,324,,"Lost Indian"
"=""35037283860000""",Bishop,4,"United Energy & Exploration Llc",OK,Creek,,,,2011-12-01,0,1574,,Bishop
"=""35037283860000""",Bishop,4,"United Energy & Exploration Llc",OK,Creek,,,,2011-11-01,0,1515,,Bishop
"=""35037283860000""",Bishop,4,"United Energy & Exploration Llc",OK,Creek,,,,2011-09-01,0,1480,,Bishop
"=""35037283860000""",Bishop,4,"United Energy & Exploration Llc",OK,Creek,,,,2011-07-01,0,1601,,Bishop
"=""35037272540000""",Allen,3,"Denham Operating Company",OK,Creek,,,,2011-10-01,0,792,,Allen
"=""35037272540000""",Allen,3,"Denham Operating Company",OK,Creek,,,,2011-07-01,0,885,,Allen
"=""35037272540000""",Allen,3,"Denham Operating Company",OK,Creek,,,,2011-06-01,0,625,,Allen
"=""35037272540000""",Allen,3,"Denham Operating Company",OK,Creek,,,,2011-05-01,0,96,,Allen
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2011-08-01,0,268,,Whitmore
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2011-07-01,0,270,,Whitmore
"=""35037224300000""",Whitmore,1,"Miller-mcgee Operating Inc",OK,Creek,,,,2011-02-01,0,486,,Whitmore
"=""35037223880000""","Hoppys Lil Brother",1,"Krumme Oil Company Llp",OK,Creek,,,,2011-09-01,0,477,,"Hoppys Lil Brother"
"=""35037223880000""","Hoppys Lil Brother",1,"Krumme Oil Company Llp",OK,Creek,,,,2011-06-01,0,481,,"Hoppys Lil Brother"
"=""35037223880000""","Hoppys Lil Brother",1,"Krumme Oil Company Llp",OK,Creek,,,,2011-03-01,0,408,,"Hoppys Lil Brother"
"=""35037224560001""",Watson,1,"Mattea Oil & Gas Llc",OK,Creek,,,,2011-07-01,0,1397,,Watson
"=""35037224560001""",Watson,1,"Mattea Oil & Gas Llc",OK,Creek,,,,2011-06-01,0,1500,,Watson
"=""35037224560001""",Watson,1,"Mattea Oil & Gas Llc",OK,Creek,,,,2011-04-01,0,1672,,Watson
"=""35037224560001""",Watson,1,"Mattea Oil & Gas Llc",OK,Creek,,,,2011-02-01,0,1590,,Watson
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2011-12-01,0,0,,"Ranch 1 (sellers"
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2011-11-01,0,0,,"Ranch 1 (sellers"
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2011-09-01,0,65,,"Ranch 1 (sellers"
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2011-08-01,0,357,,"Ranch 1 (sellers"
"=""35037230090000""","Ranch 1 (sellers",1,"Klo Llc",OK,Creek,,,,2011-02-01,0,0,,"Ranch 1 (sellers"
"=""35037286630000""","David Cook",1-18,"Huntington Energy Llc",OK,Creek,,,,2011-11-01,0,1373,,"David Cook"
"=""35037286630000""","David Cook",1-18,"Huntington Energy Llc",OK,Creek,,,,2011-09-01,0,1565,,"David Cook"
"=""35037286630000""","David Cook",1-18,"Huntington Energy Llc",OK,Creek,,,,2011-04-01,0,1825,,"David Cook"
"=""35037286630000""","David Cook",1-18,"Huntington Energy Llc",OK,Creek,,,,2011-01-01,0,2096,,"David Cook"
"=""35037286720000""",Chapley,2-11,"Bluebonnet Oil Llc",OK,Creek,,,,2011-10-01,0,150,,Chapley
"=""35037286720000""",Chapley,2-11,"Bluebonnet Oil Llc",OK,Creek,,,,2011-07-01,0,214,,Chapley
"=""35037286720000""",Chapley,2-11,"Bluebonnet Oil Llc",OK,Creek,,,,2011-04-01,0,150,,Chapley
"=""35037286770002""",Vickrey,1,"Huntington Energy Llc",OK,Creek,,,,2011-11-01,0,1021,,Vickrey
"=""35037286040000""","Stroud Prue Sand Unit Tr 14(webb 1-8)",8,"Rover Operating Llc",OK,Creek,,,,2011-11-01,0,0,,"Stroud Prue Sand Unit Tr 14(webb 1-8)"
